index,endTime,artistName,trackName,msPlayed,track_id,track_popularity,track_duration,track_explicit,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,track_time_signature,sPlayed
4996,2023-01-02 02:50,Orla Gartland,Figure It Out - Acoustic,235275,6V0A3jkb9ntudO0kmcJ1xd,61.0,183602.0,False,,,,,,,,,,,,,235.275
4997,2023-01-02 02:53,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,,,,,,,,,,,,,203.263
4998,2023-01-02 02:54,Orla Gartland,Left Behind,59287,3XwpRfAKRkYGFu5SqvdNK5,32.0,255321.0,False,,,,,,,,,,,,,59.287
4999,2023-01-02 02:58,dodie,Absolutely Smitten,181000,71SidvkT6LCBHRZI858TsQ,51.0,181000.0,False,,,,,,,,,,,,,181.0
5000,2023-01-02 03:01,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,,,,,,,,,,,,,215.694
5001,2023-01-02 03:11,Orla Gartland,Over Your Head - SASAMI remix,4545,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,,,,,,,,,,,,,4.545
5002,2023-01-02 03:44,Orla Gartland,Bloodline / Difficult Things - live in Dublin,369671,5XMDQIMAOlvnEm4Db2eecW,17.0,369671.0,False,,,,,,,,,,,,,369.671
5003,2023-01-02 03:47,dodie,bite back (demo),180366,5IWbVSHXMJzuHE7PoZdu7f,34.0,180366.0,False,,,,,,,,,,,,,180.366
5004,2023-01-02 03:50,dodie,Secret For The Mad,197278,2Uk0aFqYCtecHL5MCq2we0,47.0,197278.0,False,,,,,,,,,,,,,197.278
5005,2023-01-02 03:54,dodie,Hate Myself - Georgia Remix,240869,3pDABAV7jMu9bFC2HHv2RT,24.0,240869.0,False,,,,,,,,,,,,,240.869
5006,2023-01-02 03:58,dodie,Guiltless,208033,1UBe9K7MECJJOYd20nwhpl,40.0,208033.0,False,,,,,,,,,,,,,208.033
5007,2023-01-02 04:00,dodie,Four Tequilas Down,142150,7ilxwPIQLBWPIQa1gxYow6,40.0,142150.0,True,,,,,,,,,,,,,142.15
5008,2023-01-02 04:03,dodie,You,170975,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,,,,,,,,,,,,,170.975
5009,2023-01-02 04:07,Orla Gartland,Madison,224638,3GNnTQVqE4zUSECYzHXq0b,41.0,224638.0,True,,,,,,,,,,,,,224.638
5010,2023-01-02 04:10,dodie,Lonely Bones,184532,5HFzAeZkaTDBhlaqwcRmeL,47.0,184532.0,False,,,,,,,,,,,,,184.532
5011,2023-01-02 04:13,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,,,,,,,,,,,,,203.263
5012,2023-01-02 04:19,dodie,Ready Now,351159,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,,,,,,,,,,,,,351.159
5013,2023-01-02 04:22,dodie,Boys Like You (Bonus),180863,6CT9rlhE55gX3MaDznjWt7,39.0,180863.0,False,,,,,,,,,,,,,180.863
5014,2023-01-02 04:25,dodie,"one last time, please (demo)",163539,3BEbE3VLuHWyq7lspx35GF,35.0,163539.0,False,,,,,,,,,,,,,163.539
5015,2023-01-02 04:28,dodie,Human,202721,7o8vTKpUe6GvlssjGhZk7d,48.0,202721.0,False,,,,,,,,,,,,,202.721
5016,2023-01-02 04:32,dodie,She,213611,45h4w81P5iJJTSeR0jJUQ8,63.0,213611.0,False,,,,,,,,,,,,,213.611
5017,2023-01-02 04:36,dodie,When,223108,161iaO13CvAJ3IZC2EtAEQ,49.0,223108.0,False,,,,,,,,,,,,,223.108
5018,2023-01-02 04:39,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,,,,,,,,,,,,,201.106
5019,2023-01-02 04:42,Faultline,All I Do Is Dream of You,162046,1Cxx2ec6iADMThJFeKSOzl,38.0,162046.0,False,,,,,,,,,,,,,162.046
5020,2023-01-02 04:45,dodie,No Big Deal (I Love You),195081,71kcVvSxf0QVp2uto4EsHn,43.0,195081.0,False,,,,,,,,,,,,,195.081
5021,2023-01-02 04:46,dodie,Instrumental,50340,7KHT9zexpmqYyxQVLJ5uts,37.0,50340.0,False,,,,,,,,,,,,,50.34
5022,2023-01-02 04:49,Orla Gartland,Lonely People,189500,5JbboJ0g2y6hOcszKoLTMC,33.0,189500.0,False,,,,,,,,,,,,,189.5
5023,2023-01-02 04:50,dodie,Air So Sweet,65300,60CueJX9vAclyPm2229I2d,56.0,65300.0,False,,,,,,,,,,,,,65.3
5024,2023-01-02 04:53,dodie,Special Girl,193423,2YIsnl3xxvV34QgnT9HLCY,42.0,193423.0,False,,,,,,,,,,,,,193.423
5025,2023-01-02 04:56,Orla Gartland,Zombie!,177090,6sDeF4lLQHWfGOqBzV3whw,40.0,177090.0,False,,,,,,,,,,,,,177.09
5026,2023-01-02 05:00,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,,,,,,,,,,,,,215.694
5027,2023-01-02 05:00,dodie,Life Lesson,22000,51z8j9rLSj0p5mikST2BCA,2.0,22000.0,False,,,,,,,,,,,,,22.0
5028,2023-01-02 05:04,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",219736,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,,,,,,,,,,,,,219.736
5029,2023-01-02 05:07,dodie,Sorry,165619,0nVv9l68N2NtQSyxtTxHvy,38.0,165619.0,False,,,,,,,,,,,,,165.619
5030,2023-01-02 05:08,dodie,?,72035,3bq7dXN7arTdaq8mmKXxob,64.0,158133.0,False,,,,,,,,,,,,,72.035
5031,2023-01-02 05:11,Orla Gartland,Over Your Head - SASAMI remix,167665,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,,,,,,,,,,,,,167.665
5032,2023-01-02 05:14,dodie,Guiltless (Bonus),209647,3MOcjyHSgktK1iOILE0UJD,38.0,209647.0,False,,,,,,,,,,,,,209.647
5033,2023-01-02 05:18,dodie,Hate Myself (Voice Memo),208657,5op5f1pZvU7Vj0KDSYSYdK,24.0,208657.0,False,,,,,,,,,,,,,208.657
5034,2023-01-02 05:19,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,,,,,,,,,,,,,83.129
5035,2023-01-02 05:21,dodie,Arms Unfolding,95764,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,,,,,,,,,,,,,95.764
5036,2023-01-02 05:24,Orla Gartland,Did It To Myself,196939,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,,,,,,,,,,,,,196.939
5037,2023-01-02 05:27,Orla Gartland,Between My Teeth,196093,07FNKVJKWX08paQiethhD0,38.0,196093.0,False,,,,,,,,,,,,,196.093
5038,2023-01-02 05:29,dodie,.,83264,3bq7dXN7arTdaq8mmKXxob,64.0,158133.0,False,,,,,,,,,,,,,83.264
5039,2023-01-02 05:32,dodie,Party Tattoos,217700,3UCOHhnYLVw2ODokTTtaka,43.0,217700.0,False,,,,,,,,,,,,,217.7
5040,2023-01-02 05:37,Orla Gartland,Bloodline / Difficult Things,262344,5H4GjjQta6rgKNr2vxRvEl,35.0,262344.0,False,,,,,,,,,,,,,262.344
5041,2023-01-02 05:40,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,,,,,,,,,,,,,212.713
5042,2023-01-02 05:43,dodie,I Kissed Someone (It Wasn't You),150937,35NX4IIsuOOm6isMzTdqtQ,46.0,150937.0,False,,,,,,,,,,,,,150.937
5043,2023-01-02 05:46,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,,,,,,,,,,,,,174.352
5044,2023-01-02 05:50,dodie,Rainbow,252991,4CUS2wpysR01dYz7uiRD5d,40.0,166876.0,False,,,,,,,,,,,,,252.991
5045,2023-01-02 05:53,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,,,,,,,,,,,,,202.435
5046,2023-01-02 05:56,dodie,Boys Like You,180825,73yR3kAdE531RRYUdFLWad,42.0,180825.0,False,,,,,,,,,,,,,180.825
5047,2023-01-02 06:08,Orla Gartland,Figure It Out,85522,37XSHvNDu2RjMOlMYyouiA,28.0,200803.0,True,,,,,,,,,,,,,85.522
5048,2023-01-02 06:46,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,,,,,,,,,,,,,201.106
5049,2023-01-02 06:48,dodie,Arms Unfolding,95764,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,,,,,,,,,,,,,95.764
5050,2023-01-02 06:51,dodie,Guiltless (Bonus),209647,3MOcjyHSgktK1iOILE0UJD,38.0,209647.0,False,,,,,,,,,,,,,209.647
5051,2023-01-02 06:54,dodie,Ready Now,181969,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,,,,,,,,,,,,,181.969
5052,2023-01-02 06:57,dodie,Intertwined,191100,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,,,,,,,,,,,,,191.1
5053,2023-01-02 07:01,dodie,Secret For The Mad,197278,2Uk0aFqYCtecHL5MCq2we0,47.0,197278.0,False,,,,,,,,,,,,,197.278
5054,2023-01-02 07:06,Orla Gartland,Get Back,23177,7N2PRq96UsOxI3ItwnrJDx,25.0,188108.0,False,,,,,,,,,,,,,23.177
5055,2023-01-02 07:06,Jacob Collier,Here Comes The Sun (feat. dodie),238360,0fu5r69xQg8OQCGsK2S5Il,42.0,238360.0,False,,,,,,,,,,,,,238.36
5056,2023-01-02 07:10,dodie,Burned Out,211940,2FhTvTUcbTRIxvNmdpjtbw,48.0,211940.0,False,,,,,,,,,,,,,211.94
5057,2023-01-02 07:13,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,,,,,,,,,,,,,212.713
5058,2023-01-02 07:17,Orla Gartland,More Like You,220208,2cKHnVTfjxDaDYnMUyhZwU,49.0,220208.0,False,,,,,,,,,,,,,220.208
5059,2023-01-02 07:18,dodie,Air So Sweet,65300,60CueJX9vAclyPm2229I2d,56.0,65300.0,False,,,,,,,,,,,,,65.3
5060,2023-01-02 07:21,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,,,,,,,,,,,,,202.435
5061,2023-01-02 07:24,Orla Gartland,oh GOD,167939,6b7P9ZrNbF7WNczuIJqJL1,43.0,166413.0,False,,,,,,,,,,,,,167.939
5062,2023-01-02 07:27,Faultline,All I Do Is Dream of You,162046,1Cxx2ec6iADMThJFeKSOzl,38.0,162046.0,False,,,,,,,,,,,,,162.046
5063,2023-01-02 07:38,Orla Gartland,Did It To Myself,90039,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,,,,,,,,,,,,,90.039
5064,2023-01-03 12:18,dodie,When,2295,161iaO13CvAJ3IZC2EtAEQ,49.0,223108.0,False,,,,,,,,,,,,,2.295
5065,2023-01-03 12:18,dodie,Burned Out,1722,2FhTvTUcbTRIxvNmdpjtbw,48.0,211940.0,False,,,,,,,,,,,,,1.722
5066,2023-01-03 12:18,Wasia Project,My Vine,63681,5qijmwAZOkz18fJ1Wu5mY1,47.0,188081.0,False,,,,,,,,,,,,,63.681
5067,2023-01-03 12:18,Orla Gartland,New Friends,939,35qRwSUu7Z5bvqTE7iGyxi,25.0,178000.0,False,,,,,,,,,,,,,0.939
5068,2023-01-03 12:18,Orla Gartland,Why Am I Like This?,2572,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,,,,,,,,,,,,,2.572
5069,2023-01-03 12:21,dodie,Boys Like You,180825,73yR3kAdE531RRYUdFLWad,42.0,180825.0,False,,,,,,,,,,,,,180.825
5070,2023-01-03 12:24,dodie,Human,202721,7o8vTKpUe6GvlssjGhZk7d,48.0,202721.0,False,,,,,,,,,,,,,202.721
5071,2023-01-03 12:28,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,,,,,,,,,,,,,201.106
5072,2023-01-03 12:31,Orla Gartland,Between My Teeth,196093,07FNKVJKWX08paQiethhD0,38.0,196093.0,False,,,,,,,,,,,,,196.093
5073,2023-01-03 12:34,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,,,,,,,,,,,,,175.932
5074,2023-01-03 12:37,dodie,don't quite belong (demo),205873,1shFuXMd9yPSIDrpeb660U,33.0,205873.0,False,,,,,,,,,,,,,205.873
5075,2023-01-03 12:41,dodie,Hate Myself - Georgia Remix,240869,3pDABAV7jMu9bFC2HHv2RT,24.0,240869.0,False,,,,,,,,,,,,,240.869
5076,2023-01-03 12:44,Pomplamoose,Breakup Mashup,174352,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,,,,,,,,,,,,,174.352
5077,2023-01-03 12:47,dodie,Hot Mess,174558,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,,,,,,,,,,,,,174.558
5078,2023-01-03 12:50,Orla Gartland,Codependency,191881,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,,,,,,,,,,,,,191.881
5079,2023-01-03 12:54,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,,,,,,,,,,,,,215.694
5080,2023-01-03 12:57,dodie,Ready Now,181969,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,,,,,,,,,,,,,181.969
5081,2023-01-03 12:58,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,,,,,,,,,,,,,83.129
5082,2023-01-03 13:01,dodie,You,170975,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,,,,,,,,,,,,,170.975
5083,2023-01-03 13:01,dodie,?,215,3bq7dXN7arTdaq8mmKXxob,64.0,158133.0,False,,,,,,,,,,,,,0.215
5084,2023-01-03 13:13,dodie,You,78343,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,,,,,,,,,,,,,78.343
5085,2023-01-03 14:22,Orla Gartland,Over Your Head - SASAMI remix,167665,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,,,,,,,,,,,,,167.665
5086,2023-01-03 14:25,Orla Gartland,Bloodline / Difficult Things - live in Dublin,178850,5XMDQIMAOlvnEm4Db2eecW,17.0,369671.0,False,,,,,,,,,,,,,178.85
5087,2023-01-03 14:36,dodie,Sick of Losing Soulmates,7840,4hjbxjZpJ8H6qRCzDOGI0M,53.0,267377.0,True,,,,,,,,,,,,,7.84
5088,2023-01-03 22:17,dodie,Sick of Losing Soulmates,790,4hjbxjZpJ8H6qRCzDOGI0M,53.0,267377.0,True,,,,,,,,,,,,,0.79
5089,2023-01-03 22:19,dodie,anything (demo),151910,5bbDtmnf1oOe5MSRFoL4e8,34.0,151910.0,False,,,,,,,,,,,,,151.91
5090,2023-01-03 22:23,Orla Gartland,I Go Crazy,214574,2Rj9HWaNkUsxdjM2khuqNd,44.0,214574.0,False,,,,,,,,,,,,,214.574
5091,2023-01-03 22:26,dodie,Ready Now,181969,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,,,,,,,,,,,,,181.969
5092,2023-01-03 22:37,dodie,Guiltless,35188,1UBe9K7MECJJOYd20nwhpl,40.0,208033.0,False,,,,,,,,,,,,,35.188
5093,2023-01-04 13:13,dodie,Guiltless,83758,1UBe9K7MECJJOYd20nwhpl,40.0,208033.0,False,,,,,,,,,,,,,83.758
5094,2023-01-04 13:16,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,,,,,,,,,,,,,201.106
5095,2023-01-04 13:28,Orla Gartland,More Like You - Piano Version,136179,64dZzOERFpgQBIqBkOpvQr,22.0,200224.0,False,,,,,,,,,,,,,136.179
5096,2023-01-04 14:30,Orla Gartland,More Like You - Piano Version,194884,64dZzOERFpgQBIqBkOpvQr,22.0,200224.0,False,,,,,,,,,,,,,194.884
5097,2023-01-04 14:34,dodie,Burned Out,211940,2FhTvTUcbTRIxvNmdpjtbw,48.0,211940.0,False,,,,,,,,,,,,,211.94
5098,2023-01-04 14:38,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,,,,,,,,,,,,,203.263
5099,2023-01-04 14:42,Jacob Collier,Here Comes The Sun (feat. dodie),238360,0fu5r69xQg8OQCGsK2S5Il,42.0,238360.0,False,,,,,,,,,,,,,238.36
5100,2023-01-04 14:45,dodie,bite back (demo),180366,5IWbVSHXMJzuHE7PoZdu7f,34.0,180366.0,False,,,,,,,,,,,,,180.366
5101,2023-01-04 14:49,dodie,Guiltless (Bonus),209647,3MOcjyHSgktK1iOILE0UJD,38.0,209647.0,False,,,,,,,,,,,,,209.647
5102,2023-01-04 15:01,dodie,Hate Myself (Voice Memo),148256,5op5f1pZvU7Vj0KDSYSYdK,24.0,208657.0,False,,,,,,,,,,,,,148.256
5103,2023-01-04 22:10,dodie,Hate Myself (Voice Memo),60733,5op5f1pZvU7Vj0KDSYSYdK,24.0,208657.0,False,,,,,,,,,,,,,60.733
5104,2023-01-04 22:13,dodie,You,170975,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,,,,,,,,,,,,,170.975
5105,2023-01-04 22:55,Pomplamoose,Shotgun,42571,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,,,,,,,,,,,,,42.571
5106,2023-01-04 23:39,Pomplamoose,Shotgun,176899,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,,,,,,,,,,,,,176.899
5107,2023-01-04 23:42,Orla Gartland,Did It To Myself,196939,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,,,,,,,,,,,,,196.939
5108,2023-01-04 23:46,Orla Gartland,Figure It Out - Acoustic,235275,6V0A3jkb9ntudO0kmcJ1xd,61.0,183602.0,False,,,,,,,,,,,,,235.275
5109,2023-01-04 23:49,dodie,Would You Be So Kind,180952,3ZiuxcBeRanTjfHzVBuuQe,60.0,180952.0,False,,,,,,,,,,,,,180.952
5110,2023-01-04 23:52,dodie,Lonely Bones,184532,5HFzAeZkaTDBhlaqwcRmeL,47.0,184532.0,False,,,,,,,,,,,,,184.532
5111,2023-01-04 23:55,dodie,When - Live,195000,5CqXrqDRXfF5jNVwT0nmPF,38.0,195000.0,False,,,,,,,,,,,,,195.0
5112,2023-01-04 23:58,dodie,I Kissed Someone (It Wasn't You),150937,35NX4IIsuOOm6isMzTdqtQ,46.0,150937.0,False,,,,,,,,,,,,,150.937
5113,2023-01-05 00:01,dodie,Cool Girl,199384,51ZW0OUvhcO0uyXR3E68bh,45.0,199384.0,False,,,,,,,,,,,,,199.384
5114,2023-01-05 00:04,Orla Gartland,oh GOD,167939,6b7P9ZrNbF7WNczuIJqJL1,43.0,166413.0,False,,,,,,,,,,,,,167.939
5115,2023-01-05 00:07,dodie,Party Tattoos,217700,3UCOHhnYLVw2ODokTTtaka,43.0,217700.0,False,,,,,,,,,,,,,217.7
5116,2023-01-05 00:11,Orla Gartland,Get Back,188108,7N2PRq96UsOxI3ItwnrJDx,25.0,188108.0,False,,,,,,,,,,,,,188.108
5117,2023-01-05 00:14,dodie,In The Middle,181632,6BBfG9FiwJhRVMCd9IYl6c,48.0,181632.0,False,,,,,,,,,,,,,181.632
5118,2023-01-05 00:17,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,,,,,,,,,,,,,215.694
5119,2023-01-05 00:19,Orla Gartland,Do You Mind?,92189,1A1W9rKYRbZSgKNAUOBOs0,34.0,217326.0,False,,,,,,,,,,,,,92.189
5120,2023-01-05 00:29,dodie,Absolutely Smitten,7383,71SidvkT6LCBHRZI858TsQ,51.0,181000.0,False,,,,,,,,,,,,,7.383
5121,2023-01-06 01:12,dodie,Absolutely Smitten,173710,71SidvkT6LCBHRZI858TsQ,51.0,181000.0,False,,,,,,,,,,,,,173.71
5122,2023-01-06 01:15,dodie,6/10,185487,6aDyiU2cVrqh33UEnEo3WA,43.0,185487.0,False,,,,,,,,,,,,,185.487
5123,2023-01-06 01:15,Orla Gartland,More Like You - acoustic,764,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,,,,,,,,,,,,,0.764
5124,2023-01-06 01:20,Orla Gartland,More Like You - acoustic,236960,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,,,,,,,,,,,,,236.96
5125,2023-01-06 01:22,dodie,"one last time, please (demo)",163539,3BEbE3VLuHWyq7lspx35GF,35.0,163539.0,False,,,,,,,,,,,,,163.539
5126,2023-01-06 01:26,Orla Gartland,Inevitable,211178,2rHEY6rgsPyoXWa6dMDrzR,25.0,211178.0,False,,,,,,,,,,,,,211.178
5127,2023-01-06 01:29,Faultline,All I Do Is Dream of You,162046,1Cxx2ec6iADMThJFeKSOzl,38.0,162046.0,False,,,,,,,,,,,,,162.046
5128,2023-01-06 01:39,dodie,Monster,199571,2MKIadkPrRqaivpyn6cnI0,55.0,245847.0,False,,,,,,,,,,,,,199.571
5129,2023-01-06 01:39,dodie,Instrumental,1102,7KHT9zexpmqYyxQVLJ5uts,37.0,50340.0,False,,,,,,,,,,,,,1.102
5130,2023-01-06 01:44,Orla Gartland,Figure It Out,200803,37XSHvNDu2RjMOlMYyouiA,28.0,200803.0,True,,,,,,,,,,,,,200.803
5131,2023-01-06 01:46,Orla Gartland,Things That I've Learned,154047,1sq2qpQkkgM1swCDJwmbGr,32.0,154047.0,False,,,,,,,,,,,,,154.047
5132,2023-01-06 01:49,dodie,let go (demo),161288,0C1J9WEWIskxtqN9nTpl44,35.0,161288.0,False,,,,,,,,,,,,,161.288
5133,2023-01-06 01:52,Orla Gartland,Lonely People,189500,5JbboJ0g2y6hOcszKoLTMC,33.0,189500.0,False,,,,,,,,,,,,,189.5
5134,2023-01-06 01:57,dodie,If I'm Being Honest,279324,5K2cBicu96Pf4mrBv3Jojk,46.0,279324.0,False,,,,,,,,,,,,,279.324
5135,2023-01-06 02:00,Orla Gartland,Zombie!,177090,6sDeF4lLQHWfGOqBzV3whw,40.0,177090.0,False,,,,,,,,,,,,,177.09
5136,2023-01-06 02:03,Orla Gartland,Flatline,201203,3YaHNBawBLi0dm85m3ohaI,33.0,201203.0,False,,,,,,,,,,,,,201.203
5137,2023-01-06 02:07,Orla Gartland,Heavy,244946,7y7Wd6SDy39DHRfRU20GNU,33.0,244946.0,False,,,,,,,,,,,,,244.946
5138,2023-01-06 02:11,Orla Gartland,I Go Crazy - Acoustic,203553,6fmNznIaU7dhIGXVtou157,32.0,203553.0,False,,,,,,,,,,,,,203.553
5139,2023-01-06 02:23,dodie,Hot Mess,165358,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,,,,,,,,,,,,,165.358
5140,2023-01-06 05:11,Orla Gartland,Left Behind,23,3XwpRfAKRkYGFu5SqvdNK5,32.0,255321.0,False,,,,,,,,,,,,,0.023
5141,2023-01-06 05:11,Orla Gartland,Left Behind,1813,3XwpRfAKRkYGFu5SqvdNK5,32.0,255321.0,False,,,,,,,,,,,,,1.813
5142,2023-01-06 05:11,dodie,?,1314,3bq7dXN7arTdaq8mmKXxob,64.0,158133.0,False,,,,,,,,,,,,,1.314
5143,2023-01-06 05:11,dodie,?,1422,3bq7dXN7arTdaq8mmKXxob,64.0,158133.0,False,,,,,,,,,,,,,1.422
5144,2023-01-06 05:11,dodie,Hot Mess,1632,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,,,,,,,,,,,,,1.632
5145,2023-01-06 05:14,dodie,Boys Like You (Bonus),180863,6CT9rlhE55gX3MaDznjWt7,39.0,180863.0,False,,,,,,,,,,,,,180.863
5146,2023-01-06 05:17,dodie,Secret For The Mad,197278,2Uk0aFqYCtecHL5MCq2we0,47.0,197278.0,False,,,,,,,,,,,,,197.278
5147,2023-01-06 05:18,dodie,I Have A Hole In My Tooth (And My Dentist is Shut),40000,025UUQA6NowbZynZU3Hv0u,33.0,40000.0,False,,,,,,,,,,,,,40.0
5148,2023-01-06 05:21,dodie,Intertwined,191100,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,,,,,,,,,,,,,191.1
5149,2023-01-06 05:32,dodie,all my daughters (demo),28637,72nforC2yiPwMXSsExSNnK,34.0,190824.0,False,,,,,,,,,,,,,28.637
5150,2023-01-06 19:17,dodie,Special Girl,4994,2YIsnl3xxvV34QgnT9HLCY,42.0,193423.0,False,,,,,,,,,,,,,4.994
5151,2023-01-06 19:17,Orla Gartland,Codependency,23,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,,,,,,,,,,,,,0.023
5152,2023-01-06 19:17,dodie,She,1830,45h4w81P5iJJTSeR0jJUQ8,63.0,213611.0,False,,,,,,,,,,,,,1.83
5153,2023-01-06 19:17,dodie,all my daughters (demo),2898,72nforC2yiPwMXSsExSNnK,34.0,190824.0,False,,,,,,,,,,,,,2.898
5154,2023-01-06 19:17,Orla Gartland,Whispers,23,4gMWrJ20uEwMHGu1OReCBj,24.0,223257.0,False,,,,,,,,,,,,,0.023
5155,2023-01-06 19:17,dodie,Four Tequilas Down,888,7ilxwPIQLBWPIQa1gxYow6,40.0,142150.0,True,,,,,,,,,,,,,0.888
5156,2023-01-06 19:19,dodie,bored like me (demo),122057,3qFp7WxvzHbJV6q03GBHYJ,36.0,122057.0,False,,,,,,,,,,,,,122.057
5157,2023-01-06 19:20,Orla Gartland,Souvenirs,58050,49TDjRAG3v2MViatvPqDBZ,26.0,237002.0,False,,,,,,,,,,,,,58.05
5158,2023-01-06 19:20,Orla Gartland,Souvenirs,3796,49TDjRAG3v2MViatvPqDBZ,26.0,237002.0,False,,,,,,,,,,,,,3.796
5159,2023-01-06 19:20,dodie,Arms Unfolding,68,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,,,,,,,,,,,,,0.068
5160,2023-01-06 19:22,dodie,Arms Unfolding,95764,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,,,,,,,,,,,,,95.764
5161,2023-01-06 19:29,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,,,,,,,,,,,,,212.713
5162,2023-01-06 19:32,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,,,,,,,,,,,,,202.435
5163,2023-01-06 19:36,dodie,don't quite belong (demo),205873,1shFuXMd9yPSIDrpeb660U,33.0,205873.0,False,,,,,,,,,,,,,205.873
5164,2023-01-06 19:40,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",219736,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,,,,,,,,,,,,,219.736
5165,2023-01-06 19:43,dodie,Human,202721,7o8vTKpUe6GvlssjGhZk7d,48.0,202721.0,False,,,,,,,,,,,,,202.721
5166,2023-01-06 19:46,dodie,Boys Like You,180825,73yR3kAdE531RRYUdFLWad,42.0,180825.0,False,,,,,,,,,,,,,180.825
5167,2023-01-06 19:47,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,,,,,,,,,,,,,83.129
5168,2023-01-06 19:50,Orla Gartland,New Friends,179439,35qRwSUu7Z5bvqTE7iGyxi,25.0,178000.0,False,,,,,,,,,,,,,179.439
5169,2023-01-06 19:53,dodie,Rainbow,166876,4CUS2wpysR01dYz7uiRD5d,40.0,166876.0,False,,,,,,,,,,,,,166.876
