index,endTime,artistName,trackName,msPlayed,track_id,track_popularity,track_duration,track_explicit,sPlayed,msPlayed_dt
5592,2023-01-13 03:13:00,dodie,all my daughters (demo),190824,72nforC2yiPwMXSsExSNnK,34.0,190824.0,False,190.824,0 days 00:03:10.824000
5593,2023-01-13 03:16:00,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,215.694,0 days 00:03:35.694000
5594,2023-01-13 03:21:00,dodie,Monster,245847,2MKIadkPrRqaivpyn6cnI0,55.0,245847.0,False,245.847,0 days 00:04:05.847000
5595,2023-01-13 03:21:00,dodie,I Have A Hole In My Tooth (And My Dentist is Shut),40000,025UUQA6NowbZynZU3Hv0u,33.0,40000.0,False,40.0,0 days 00:00:40
5596,2023-01-13 03:25:00,Orla Gartland,Heavy,244946,7y7Wd6SDy39DHRfRU20GNU,33.0,244946.0,False,244.946,0 days 00:04:04.946000
5597,2023-01-13 03:29:00,dodie,Special Girl,193423,2YIsnl3xxvV34QgnT9HLCY,42.0,193423.0,False,193.423,0 days 00:03:13.423000
5598,2023-01-13 03:31:00,dodie,anything (demo),151910,5bbDtmnf1oOe5MSRFoL4e8,34.0,151910.0,False,151.91,0 days 00:02:31.910000
5599,2023-01-13 03:32:00,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,83.129,0 days 00:01:23.129000
5600,2023-01-13 03:36:00,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,202.435,0 days 00:03:22.435000
5601,2023-01-13 03:49:00,Orla Gartland,More Like You - acoustic,170380,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,170.38,0 days 00:02:50.380000
5602,2023-01-13 04:39:00,Orla Gartland,More Like You - acoustic,67696,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,67.696,0 days 00:01:07.696000
5603,2023-01-13 04:41:00,Orla Gartland,Things That I've Learned,154047,1sq2qpQkkgM1swCDJwmbGr,32.0,154047.0,False,154.047,0 days 00:02:34.047000
5604,2023-01-13 04:44:00,Orla Gartland,New Friends,179439,35qRwSUu7Z5bvqTE7iGyxi,25.0,178000.0,False,179.439,0 days 00:02:59.439000
5605,2023-01-13 04:48:00,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,212.713,0 days 00:03:32.713000
5606,2023-01-13 04:50:00,dodie,Not What I Meant (feat. Lewis Watson),143290,47IAJLkYhZag79yvXmT6Lt,42.0,143290.0,True,143.29,0 days 00:02:23.290000
5607,2023-01-13 04:54:00,dodie,Party Tattoos,217700,3UCOHhnYLVw2ODokTTtaka,43.0,217700.0,False,217.7,0 days 00:03:37.700000
5608,2023-01-13 04:57:00,dodie,Rainbow,166876,4CUS2wpysR01dYz7uiRD5d,40.0,166876.0,False,166.876,0 days 00:02:46.876000
5609,2023-01-13 05:01:00,Orla Gartland,Left Behind,255321,3XwpRfAKRkYGFu5SqvdNK5,32.0,255321.0,False,255.321,0 days 00:04:15.321000
5610,2023-01-13 05:04:00,Orla Gartland,Lonely People,189500,5JbboJ0g2y6hOcszKoLTMC,33.0,189500.0,False,189.5,0 days 00:03:09.500000
5611,2023-01-13 05:07:00,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,175.932,0 days 00:02:55.932000
5612,2023-01-13 05:10:00,dodie,Secret For The Mad,197278,2Uk0aFqYCtecHL5MCq2we0,47.0,197278.0,False,197.278,0 days 00:03:17.278000
5613,2023-01-13 05:14:00,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,203.263,0 days 00:03:23.263000
5614,2023-01-13 05:16:00,Orla Gartland,Figure It Out - Acoustic,2223,6V0A3jkb9ntudO0kmcJ1xd,61.0,183602.0,False,2.223,0 days 00:00:02.223000
5615,2023-01-13 05:16:00,Orla Gartland,Did It To Myself,145559,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,145.559,0 days 00:02:25.559000
5616,2023-01-13 05:19:00,dodie,You,170975,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,170.975,0 days 00:02:50.975000
5618,2023-01-13 05:23:00,dodie,Ready Now,181969,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,181.969,0 days 00:03:01.969000
5619,2023-01-13 05:27:00,Orla Gartland,Souvenirs,237002,49TDjRAG3v2MViatvPqDBZ,26.0,237002.0,False,237.002,0 days 00:03:57.002000
5620,2023-01-13 05:31:00,dodie,don't quite belong (demo),205873,1shFuXMd9yPSIDrpeb660U,33.0,205873.0,False,205.873,0 days 00:03:25.873000
5621,2023-01-13 05:35:00,dodie,Lonely Bones,184532,5HFzAeZkaTDBhlaqwcRmeL,47.0,184532.0,False,184.532,0 days 00:03:04.532000
5622,2023-01-13 05:44:00,Orla Gartland,Whispers,223257,4gMWrJ20uEwMHGu1OReCBj,24.0,223257.0,False,223.257,0 days 00:03:43.257000
5623,2023-01-13 05:48:00,Orla Gartland,Do You Mind?,217326,1A1W9rKYRbZSgKNAUOBOs0,34.0,217326.0,False,217.326,0 days 00:03:37.326000
5624,2023-01-13 05:56:00,dodie,"one last time, please (demo)",163539,3BEbE3VLuHWyq7lspx35GF,35.0,163539.0,False,163.539,0 days 00:02:43.539000
5625,2023-01-13 05:59:00,Orla Gartland,Over Your Head,192883,66UBA2jX94XsiBplFbY97K,35.0,192883.0,False,192.883,0 days 00:03:12.883000
5626,2023-01-13 06:03:00,dodie,When,223108,161iaO13CvAJ3IZC2EtAEQ,49.0,223108.0,False,223.108,0 days 00:03:43.108000
5627,2023-01-13 06:06:00,Orla Gartland,Get Back,188108,7N2PRq96UsOxI3ItwnrJDx,25.0,188108.0,False,188.108,0 days 00:03:08.108000
5628,2023-01-13 06:09:00,dodie,let go (demo),161288,0C1J9WEWIskxtqN9nTpl44,35.0,161288.0,False,161.288,0 days 00:02:41.288000
5629,2023-01-13 06:12:00,dodie,bite back (demo),180366,5IWbVSHXMJzuHE7PoZdu7f,34.0,180366.0,False,180.366,0 days 00:03:00.366000
5630,2023-01-13 06:14:00,dodie,in the bed (demo),144074,31KdcBVHKmbHLbyb0EhqFC,34.0,144074.0,False,144.074,0 days 00:02:24.074000
5631,2023-01-13 06:16:00,dodie,Arms Unfolding,95764,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,95.764,0 days 00:01:35.764000
5632,2023-01-13 06:19:00,Orla Gartland,More Like You - Piano Version,200224,64dZzOERFpgQBIqBkOpvQr,22.0,200224.0,False,200.224,0 days 00:03:20.224000
5633,2023-01-13 06:22:00,dodie,Would You Be So Kind,180952,3ZiuxcBeRanTjfHzVBuuQe,60.0,180952.0,False,180.952,0 days 00:03:00.952000
5634,2023-01-13 06:33:00,dodie,Hot Mess,56008,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,56.008,0 days 00:00:56.008000
5635,2023-01-13 07:49:00,dodie,Hot Mess,68440,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,68.44,0 days 00:01:08.440000
5636,2023-01-13 16:02:00,dodie,Hot Mess,102053,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,102.053,0 days 00:01:42.053000
5637,2023-01-13 16:04:00,Orla Gartland,oh GOD,167939,6b7P9ZrNbF7WNczuIJqJL1,43.0,166413.0,False,167.939,0 days 00:02:47.939000
5638,2023-01-13 16:07:00,dodie,Hate Myself (Voice Memo),23,5op5f1pZvU7Vj0KDSYSYdK,24.0,208657.0,False,0.023,0 days 00:00:00.023000
5639,2023-01-13 16:07:00,dodie,In The Middle,122933,6BBfG9FiwJhRVMCd9IYl6c,48.0,181632.0,False,122.933,0 days 00:02:02.933000
5640,2023-01-13 16:07:00,dodie,Sick of Losing Soulmates,1273,4hjbxjZpJ8H6qRCzDOGI0M,53.0,267377.0,True,1.273,0 days 00:00:01.273000
5641,2023-01-13 16:07:00,dodie,Instrumental,23,7KHT9zexpmqYyxQVLJ5uts,37.0,50340.0,False,0.023,0 days 00:00:00.023000
5642,2023-01-13 16:18:00,dodie,Before the Line,85143,0Z56w8TQFrbakG2EYNGFk2,37.0,216601.0,True,85.143,0 days 00:01:25.143000
5643,2023-01-15 00:26:00,dodie,Before the Line,131825,0Z56w8TQFrbakG2EYNGFk2,37.0,216601.0,True,131.825,0 days 00:02:11.825000
5644,2023-01-15 00:32:00,dodie,Hate Myself,208092,4ILUKveMdxak81RIB0iyhH,44.0,208092.0,False,208.092,0 days 00:03:28.092000
5645,2023-01-15 00:35:00,dodie,Boys Like You,180825,73yR3kAdE531RRYUdFLWad,42.0,180825.0,False,180.825,0 days 00:03:00.825000
5646,2023-01-15 00:41:00,Orla Gartland,Bloodline / Difficult Things - live in Dublin,369671,5XMDQIMAOlvnEm4Db2eecW,17.0,369671.0,False,369.671,0 days 00:06:09.671000
5647,2023-01-15 00:42:00,dodie,Life Lesson,22000,51z8j9rLSj0p5mikST2BCA,2.0,22000.0,False,22.0,0 days 00:00:22
5648,2023-01-15 00:44:00,dodie,bored like me (demo),122057,3qFp7WxvzHbJV6q03GBHYJ,36.0,122057.0,False,122.057,0 days 00:02:02.057000
5649,2023-01-15 00:46:00,Faultline,All I Do Is Dream of You,162046,1Cxx2ec6iADMThJFeKSOzl,38.0,162046.0,False,162.046,0 days 00:02:42.046000
5650,2023-01-15 00:50:00,dodie,Guiltless,208033,1UBe9K7MECJJOYd20nwhpl,40.0,208033.0,False,208.033,0 days 00:03:28.033000
5652,2023-01-15 01:07:00,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",106802,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,106.802,0 days 00:01:46.802000
5653,2023-01-15 01:40:00,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",113199,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,113.199,0 days 00:01:53.199000
5654,2023-01-15 01:44:00,dodie,She,213611,45h4w81P5iJJTSeR0jJUQ8,63.0,213611.0,False,213.611,0 days 00:03:33.611000
5655,2023-01-15 01:54:00,Orla Gartland,Codependency,10708,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,10.708,0 days 00:00:10.708000
5656,2023-01-15 05:32:00,Orla Gartland,Codependency,181666,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,181.666,0 days 00:03:01.666000
5657,2023-01-15 05:36:00,dodie,Burned Out,211940,2FhTvTUcbTRIxvNmdpjtbw,48.0,211940.0,False,211.94,0 days 00:03:31.940000
5658,2023-01-15 05:41:00,Orla Gartland,I Go Crazy,214574,2Rj9HWaNkUsxdjM2khuqNd,44.0,214574.0,False,214.574,0 days 00:03:34.574000
5659,2023-01-15 05:45:00,dodie,Guiltless (Bonus),209647,3MOcjyHSgktK1iOILE0UJD,38.0,209647.0,False,209.647,0 days 00:03:29.647000
5660,2023-01-15 05:48:00,Orla Gartland,I Go Crazy - Acoustic,203553,6fmNznIaU7dhIGXVtou157,32.0,203553.0,False,203.553,0 days 00:03:23.553000
5661,2023-01-15 05:59:00,dodie,Intertwined,38798,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,38.798,0 days 00:00:38.798000
5662,2023-01-15 06:31:00,dodie,Intertwined,152698,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,152.698,0 days 00:02:32.698000
5663,2023-01-15 06:34:00,dodie,Boys Like You (Bonus),23,6CT9rlhE55gX3MaDznjWt7,39.0,180863.0,False,0.023,0 days 00:00:00.023000
5664,2023-01-15 06:34:00,Orla Gartland,Between My Teeth,1195,07FNKVJKWX08paQiethhD0,38.0,196093.0,False,1.195,0 days 00:00:01.195000
5665,2023-01-15 06:34:00,dodie,I Kissed Someone (It Wasn't You),143348,35NX4IIsuOOm6isMzTdqtQ,46.0,150937.0,False,143.348,0 days 00:02:23.348000
5666,2023-01-15 06:34:00,Orla Gartland,Inevitable,3018,2rHEY6rgsPyoXWa6dMDrzR,25.0,211178.0,False,3.018,0 days 00:00:03.018000
5667,2023-01-15 06:34:00,Pomplamoose,Breakup Mashup,1250,7oIGWbgAbukbtTIdxnlIwd,37.0,174352.0,True,1.25,0 days 00:00:01.250000
5668,2023-01-15 06:34:00,Orla Gartland,Figure It Out,2617,37XSHvNDu2RjMOlMYyouiA,28.0,200803.0,True,2.617,0 days 00:00:02.617000
5669,2023-01-15 06:37:00,dodie,Absolutely Smitten,181000,71SidvkT6LCBHRZI858TsQ,51.0,181000.0,False,181.0,0 days 00:03:01
5670,2023-01-15 06:48:00,Orla Gartland,Madison,47540,3GNnTQVqE4zUSECYzHXq0b,41.0,224638.0,True,47.54,0 days 00:00:47.540000
5671,2023-01-15 09:55:00,Orla Gartland,Madison,177197,3GNnTQVqE4zUSECYzHXq0b,41.0,224638.0,True,177.197,0 days 00:02:57.197000
5672,2023-01-15 10:07:00,Orla Gartland,Zombie!,172782,6sDeF4lLQHWfGOqBzV3whw,40.0,177090.0,False,172.782,0 days 00:02:52.782000
5673,2023-01-15 10:54:00,Orla Gartland,Zombie!,4820,6sDeF4lLQHWfGOqBzV3whw,40.0,177090.0,False,4.82,0 days 00:00:04.820000
5674,2023-01-15 10:57:00,dodie,Human,202721,7o8vTKpUe6GvlssjGhZk7d,48.0,202721.0,False,202.721,0 days 00:03:22.721000
5675,2023-01-15 11:07:00,dodie,When - Live,19857,5CqXrqDRXfF5jNVwT0nmPF,38.0,195000.0,False,19.857,0 days 00:00:19.857000
5676,2023-01-15 21:00:00,dodie,When - Live,175467,5CqXrqDRXfF5jNVwT0nmPF,38.0,195000.0,False,175.467,0 days 00:02:55.467000
5677,2023-01-15 21:11:00,Jacob Collier,Here Comes The Sun (feat. dodie),9032,0fu5r69xQg8OQCGsK2S5Il,42.0,238360.0,False,9.032,0 days 00:00:09.032000
5678,2023-01-16 06:04:00,Jacob Collier,Here Comes The Sun (feat. dodie),229589,0fu5r69xQg8OQCGsK2S5Il,42.0,238360.0,False,229.589,0 days 00:03:49.589000
5679,2023-01-16 06:15:00,dodie,Cool Girl,9310,51ZW0OUvhcO0uyXR3E68bh,45.0,199384.0,False,9.31,0 days 00:00:09.310000
5680,2023-01-16 12:45:00,dodie,Cool Girl,190590,51ZW0OUvhcO0uyXR3E68bh,45.0,199384.0,False,190.59,0 days 00:03:10.590000
5681,2023-01-16 12:56:00,Orla Gartland,More Like You,62629,2cKHnVTfjxDaDYnMUyhZwU,49.0,220208.0,False,62.629,0 days 00:01:02.629000
5682,2023-01-17 08:18:00,Orla Gartland,More Like You,157797,2cKHnVTfjxDaDYnMUyhZwU,49.0,220208.0,False,157.797,0 days 00:02:37.797000
5683,2023-01-17 08:22:00,Orla Gartland,Flatline,201203,3YaHNBawBLi0dm85m3ohaI,33.0,201203.0,False,201.203,0 days 00:03:21.203000
5684,2023-01-17 08:25:00,dodie,No Big Deal (I Love You),195081,71kcVvSxf0QVp2uto4EsHn,43.0,195081.0,False,195.081,0 days 00:03:15.081000
5685,2023-01-17 08:27:00,dodie,Four Tequilas Down,142150,7ilxwPIQLBWPIQa1gxYow6,40.0,142150.0,True,142.15,0 days 00:02:22.150000
5686,2023-01-17 08:35:00,dodie,Sorry,165619,0nVv9l68N2NtQSyxtTxHvy,38.0,165619.0,False,165.619,0 days 00:02:45.619000
5687,2023-01-17 08:38:00,dodie,6/10,170653,6aDyiU2cVrqh33UEnEo3WA,43.0,185487.0,False,170.653,0 days 00:02:50.653000
5688,2023-01-17 08:38:00,dodie,Hate Myself - Georgia Remix,1146,3pDABAV7jMu9bFC2HHv2RT,24.0,240869.0,False,1.146,0 days 00:00:01.146000
5689,2023-01-17 08:38:00,Orla Gartland,Over Your Head - SASAMI remix,2552,0buA8H0Z5Vj1PupvbsQpev,14.0,167665.0,False,2.552,0 days 00:00:02.552000
5690,2023-01-17 08:42:00,Orla Gartland,Bloodline / Difficult Things,96474,5H4GjjQta6rgKNr2vxRvEl,35.0,262344.0,False,96.474,0 days 00:01:36.474000
5691,2023-01-17 08:45:00,dodie,Air So Sweet,65300,60CueJX9vAclyPm2229I2d,56.0,65300.0,False,65.3,0 days 00:01:05.300000
5692,2023-01-17 08:52:00,Orla Gartland,Overthinking (Demo),201106,2FejHWlKvqILxymiFEL6n5,24.0,201106.0,False,201.106,0 days 00:03:21.106000
5693,2023-01-17 08:59:00,dodie,If I'm Being Honest,279324,5K2cBicu96Pf4mrBv3Jojk,46.0,279324.0,False,279.324,0 days 00:04:39.324000
5694,2023-01-17 09:03:00,dodie,all my daughters (demo),190824,72nforC2yiPwMXSsExSNnK,34.0,190824.0,False,190.824,0 days 00:03:10.824000
5695,2023-01-17 09:07:00,Orla Gartland,Pretending,215694,1XFxLlYuWdebo6hgczaVDu,37.0,215694.0,True,215.694,0 days 00:03:35.694000
5696,2023-01-17 09:11:00,dodie,Monster,245847,2MKIadkPrRqaivpyn6cnI0,55.0,245847.0,False,245.847,0 days 00:04:05.847000
5697,2023-01-17 09:11:00,dodie,I Have A Hole In My Tooth (And My Dentist is Shut),40000,025UUQA6NowbZynZU3Hv0u,33.0,40000.0,False,40.0,0 days 00:00:40
5698,2023-01-17 09:16:00,Orla Gartland,Heavy,244946,7y7Wd6SDy39DHRfRU20GNU,33.0,244946.0,False,244.946,0 days 00:04:04.946000
5699,2023-01-17 09:19:00,dodie,Special Girl,193423,2YIsnl3xxvV34QgnT9HLCY,42.0,193423.0,False,193.423,0 days 00:03:13.423000
5700,2023-01-17 09:22:00,dodie,anything (demo),151910,5bbDtmnf1oOe5MSRFoL4e8,34.0,151910.0,False,151.91,0 days 00:02:31.910000
5701,2023-01-17 09:23:00,Orla Gartland,Afterlife - demo,83129,3OKVZxc0bnYfKUEX8Y6uTC,31.0,83129.0,True,83.129,0 days 00:01:23.129000
5702,2023-01-17 09:26:00,dodie,Got Weird,202435,5z1KeOpL9n1b3iFAJk91iu,49.0,202435.0,True,202.435,0 days 00:03:22.435000
5703,2023-01-17 09:30:00,Orla Gartland,More Like You - acoustic,237698,4WWlAdCman93m7W3OVBA7X,22.0,237698.0,False,237.698,0 days 00:03:57.698000
5704,2023-01-17 09:33:00,Orla Gartland,Things That I've Learned,154047,1sq2qpQkkgM1swCDJwmbGr,32.0,154047.0,False,154.047,0 days 00:02:34.047000
5705,2023-01-17 09:36:00,Orla Gartland,New Friends,179439,35qRwSUu7Z5bvqTE7iGyxi,25.0,178000.0,False,179.439,0 days 00:02:59.439000
5706,2023-01-17 09:43:00,Orla Gartland,Why Am I Like This?,212713,1VaB7rOe1mK60C2M9dUl2Y,60.0,212713.0,False,212.713,0 days 00:03:32.713000
5707,2023-01-17 09:46:00,dodie,Not What I Meant (feat. Lewis Watson),143290,47IAJLkYhZag79yvXmT6Lt,42.0,143290.0,True,143.29,0 days 00:02:23.290000
5708,2023-01-17 09:49:00,dodie,Party Tattoos,217700,3UCOHhnYLVw2ODokTTtaka,43.0,217700.0,False,217.7,0 days 00:03:37.700000
5709,2023-01-17 09:52:00,dodie,Rainbow,166876,4CUS2wpysR01dYz7uiRD5d,40.0,166876.0,False,166.876,0 days 00:02:46.876000
5710,2023-01-17 10:01:00,Orla Gartland,Left Behind,255321,3XwpRfAKRkYGFu5SqvdNK5,32.0,255321.0,False,255.321,0 days 00:04:15.321000
5711,2023-01-17 10:07:00,Orla Gartland,Lonely People,189500,5JbboJ0g2y6hOcszKoLTMC,33.0,189500.0,False,189.5,0 days 00:03:09.500000
5712,2023-01-17 10:10:00,Pomplamoose,Shotgun,175932,3AlbodF0tKd4Pzhm2wbZdU,41.0,175932.0,False,175.932,0 days 00:02:55.932000
5713,2023-01-17 10:13:00,dodie,Secret For The Mad,197278,2Uk0aFqYCtecHL5MCq2we0,47.0,197278.0,False,197.278,0 days 00:03:17.278000
5714,2023-01-17 10:17:00,Orla Gartland,"You're Not Special, Babe",203263,0GaVSVifeBSwnNTNordPGC,46.0,203263.0,True,203.263,0 days 00:03:23.263000
5715,2023-01-17 10:20:00,Orla Gartland,Did It To Myself,196939,7GxyVndw3cC5Pw27dw8AQM,38.0,196939.0,True,196.939,0 days 00:03:16.939000
5716,2023-01-17 10:24:00,Orla Gartland,Figure It Out - Acoustic,235275,6V0A3jkb9ntudO0kmcJ1xd,61.0,183602.0,False,235.275,0 days 00:03:55.275000
5717,2023-01-17 10:27:00,dodie,You,170975,1U0nWcWMR1gyHEHBvx5YpW,43.0,170975.0,False,170.975,0 days 00:02:50.975000
5719,2023-01-17 10:35:00,dodie,Lonely Bones,8619,5HFzAeZkaTDBhlaqwcRmeL,47.0,184532.0,False,8.619,0 days 00:00:08.619000
5720,2023-01-17 10:35:00,Orla Gartland,Whispers,2041,4gMWrJ20uEwMHGu1OReCBj,24.0,223257.0,False,2.041,0 days 00:00:02.041000
5721,2023-01-17 10:35:00,dodie,Ready Now,359235,1xzIv4LPe57Lgz3ELDOdBE,53.0,181969.0,False,359.235,0 days 00:05:59.235000
5722,2023-01-17 10:35:00,Orla Gartland,Souvenirs,3975,49TDjRAG3v2MViatvPqDBZ,26.0,237002.0,False,3.975,0 days 00:00:03.975000
5723,2023-01-17 10:35:00,Orla Gartland,Do You Mind?,2640,1A1W9rKYRbZSgKNAUOBOs0,34.0,217326.0,False,2.64,0 days 00:00:02.640000
5724,2023-01-17 10:35:00,dodie,don't quite belong (demo),4990,1shFuXMd9yPSIDrpeb660U,33.0,205873.0,False,4.99,0 days 00:00:04.990000
5725,2023-01-17 10:37:00,Orla Gartland,Over Your Head,6962,66UBA2jX94XsiBplFbY97K,35.0,192883.0,False,6.962,0 days 00:00:06.962000
5726,2023-01-17 10:37:00,dodie,"one last time, please (demo)",142646,3BEbE3VLuHWyq7lspx35GF,35.0,163539.0,False,142.646,0 days 00:02:22.646000
5727,2023-01-17 10:38:00,dodie,in the bed (demo),1443,31KdcBVHKmbHLbyb0EhqFC,34.0,144074.0,False,1.443,0 days 00:00:01.443000
5728,2023-01-17 10:38:00,dodie,When,1768,161iaO13CvAJ3IZC2EtAEQ,49.0,223108.0,False,1.768,0 days 00:00:01.768000
5729,2023-01-17 10:38:00,dodie,Arms Unfolding,2303,6AURpqbH7V45OwiyQBkgpW,44.0,95764.0,False,2.303,0 days 00:00:02.303000
5730,2023-01-17 10:38:00,dodie,bite back (demo),1492,5IWbVSHXMJzuHE7PoZdu7f,34.0,180366.0,False,1.492,0 days 00:00:01.492000
5731,2023-01-17 10:38:00,dodie,let go (demo),4092,0C1J9WEWIskxtqN9nTpl44,35.0,161288.0,False,4.092,0 days 00:00:04.092000
5732,2023-01-17 10:38:00,Orla Gartland,Get Back,1235,7N2PRq96UsOxI3ItwnrJDx,25.0,188108.0,False,1.235,0 days 00:00:01.235000
5733,2023-01-17 10:38:00,Orla Gartland,More Like You - Piano Version,942,64dZzOERFpgQBIqBkOpvQr,22.0,200224.0,False,0.942,0 days 00:00:00.942000
5734,2023-01-17 10:41:00,Orla Gartland,oh GOD,1054,6b7P9ZrNbF7WNczuIJqJL1,43.0,166413.0,False,1.054,0 days 00:00:01.054000
5735,2023-01-17 10:41:00,dodie,Guiltless,1246,1UBe9K7MECJJOYd20nwhpl,40.0,208033.0,False,1.246,0 days 00:00:01.246000
5736,2023-01-17 10:41:00,Orla Gartland,Bloodline / Difficult Things - live in Dublin,1193,5XMDQIMAOlvnEm4Db2eecW,17.0,369671.0,False,1.193,0 days 00:00:01.193000
5737,2023-01-17 10:41:00,dodie,Hate Myself,2832,4ILUKveMdxak81RIB0iyhH,44.0,208092.0,False,2.832,0 days 00:00:02.832000
5739,2023-01-17 10:41:00,dodie,Hate Myself (Voice Memo),1502,5op5f1pZvU7Vj0KDSYSYdK,24.0,208657.0,False,1.502,0 days 00:00:01.502000
5740,2023-01-17 10:41:00,dodie,Before the Line,776,0Z56w8TQFrbakG2EYNGFk2,37.0,216601.0,True,0.776,0 days 00:00:00.776000
5741,2023-01-17 10:41:00,dodie,Life Lesson,1822,51z8j9rLSj0p5mikST2BCA,2.0,22000.0,False,1.822,0 days 00:00:01.822000
5742,2023-01-17 10:41:00,Faultline,All I Do Is Dream of You,23,1Cxx2ec6iADMThJFeKSOzl,38.0,162046.0,False,0.023,0 days 00:00:00.023000
5743,2023-01-17 10:41:00,dodie,bored like me (demo),1050,3qFp7WxvzHbJV6q03GBHYJ,36.0,122057.0,False,1.05,0 days 00:00:01.050000
5744,2023-01-17 10:41:00,dodie,Sick of Losing Soulmates,1141,4hjbxjZpJ8H6qRCzDOGI0M,53.0,267377.0,True,1.141,0 days 00:00:01.141000
5745,2023-01-17 10:41:00,dodie,Would You Be So Kind,180952,3ZiuxcBeRanTjfHzVBuuQe,60.0,180952.0,False,180.952,0 days 00:03:00.952000
5746,2023-01-17 10:41:00,dodie,Hot Mess,2665,5V93DZxOOLqTT5zF8uWOm2,45.0,174558.0,True,2.665,0 days 00:00:02.665000
5747,2023-01-17 10:41:00,Orla Gartland,"You're Not Special, Babe - live at Middle Farm studios",984,1nDl6FtfwUI5LcMCglGiC0,18.0,219736.0,True,0.984,0 days 00:00:00.984000
5748,2023-01-17 10:41:00,dodie,In The Middle,1401,6BBfG9FiwJhRVMCd9IYl6c,48.0,181632.0,False,1.401,0 days 00:00:01.401000
5749,2023-01-17 10:41:00,dodie,Instrumental,1606,7KHT9zexpmqYyxQVLJ5uts,37.0,50340.0,False,1.606,0 days 00:00:01.606000
5750,2023-01-17 10:41:00,dodie,Boys Like You,910,73yR3kAdE531RRYUdFLWad,42.0,180825.0,False,0.91,0 days 00:00:00.910000
5751,2023-01-17 10:45:00,dodie,She,213611,45h4w81P5iJJTSeR0jJUQ8,63.0,213611.0,False,213.611,0 days 00:03:33.611000
5752,2023-01-17 10:58:00,Orla Gartland,Codependency,186791,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,186.791,0 days 00:03:06.791000
5753,2023-01-17 11:18:00,Orla Gartland,Codependency,5482,0o2BJHj9wQTCb5UfY7R7jl,45.0,191881.0,True,5.482,0 days 00:00:05.482000
5754,2023-01-17 11:21:00,dodie,Burned Out,211940,2FhTvTUcbTRIxvNmdpjtbw,48.0,211940.0,False,211.94,0 days 00:03:31.940000
5755,2023-01-17 11:25:00,Orla Gartland,I Go Crazy,214574,2Rj9HWaNkUsxdjM2khuqNd,44.0,214574.0,False,214.574,0 days 00:03:34.574000
5756,2023-01-17 11:28:00,dodie,Guiltless (Bonus),209647,3MOcjyHSgktK1iOILE0UJD,38.0,209647.0,False,209.647,0 days 00:03:29.647000
5757,2023-01-17 11:35:00,Orla Gartland,I Go Crazy - Acoustic,391476,6fmNznIaU7dhIGXVtou157,32.0,203553.0,False,391.476,0 days 00:06:31.476000
5758,2023-01-17 11:38:00,dodie,Intertwined,25449,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,25.449,0 days 00:00:25.449000
5759,2023-01-17 16:35:00,dodie,Intertwined,166030,3uYxmgnOA9lJYAsHyEbbWA,44.0,191100.0,False,166.03,0 days 00:02:46.030000
5760,2023-01-17 16:37:00,dodie,I Kissed Someone (It Wasn't You),150937,35NX4IIsuOOm6isMzTdqtQ,46.0,150937.0,False,150.937,0 days 00:02:30.937000
5761,2023-01-17 16:41:00,Orla Gartland,Inevitable,211178,2rHEY6rgsPyoXWa6dMDrzR,25.0,211178.0,False,211.178,0 days 00:03:31.178000
5762,2023-01-17 16:44:00,Orla Gartland,Between My Teeth,196093,07FNKVJKWX08paQiethhD0,38.0,196093.0,False,196.093,0 days 00:03:16.093000
5763,2023-01-17 16:46:00,dodie,Boys Like You (Bonus),91880,6CT9rlhE55gX3MaDznjWt7,39.0,180863.0,False,91.88,0 days 00:01:31.880000
